Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      3.43     0.00     9426     0.00     0.00  void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_initialize_dispatch<boost::iterators::transform_iterator<boost::algorithm::detail::copy_iterator_rangeF<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::split_iterator<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::iterators::use_default, boost::iterators::use_default> >(boost::iterators::transform_iterator<boost::algorithm::detail::copy_iterator_rangeF<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::split_iterator<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::iterators::use_default, boost::iterators::use_default>, boost::iterators::transform_iterator<boost::algorithm::detail::copy_iterator_rangeF<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::split_iterator<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::iterators::use_default, boost::iterators::use_default>, std::__false_type)
  0.00      3.43     0.00     9423     0.00     0.00  stride::util::CSV::GetIndexForLabel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      3.43     0.00     9420     0.00     0.00  stride::util::CSV::AddRow(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      3.43     0.00     9266     0.00     0.00  void std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> >::_M_realloc_insert<stride::ContactPool*&>(__gnu_cxx::__normal_iterator<stride::ContactPool**, std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> > >, stride::ContactPool*&)
  0.00      3.43     0.00     9174     0.00     0.00  void std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > >::_M_realloc_insert<std::shared_ptr<geopop::ContactCenter> >(__gnu_cxx::__normal_iterator<std::shared_ptr<geopop::ContactCenter>*, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > >, std::shared_ptr<geopop::ContactCenter>&&)
  0.00      3.43     0.00     8766     0.00     0.00  void boost::throw_exception<boost::bad_lexical_cast>(boost::bad_lexical_cast const&)
  0.00      3.43     0.00     8766     0.00     0.00  boost::exception_detail::error_info_injector<boost::bad_lexical_cast>::~error_info_injector()
  0.00      3.43     0.00     8766     0.00     0.00  boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*)
  0.00      3.43     0.00     8766     0.00     0.00  geopop::Household::~Household()
  0.00      3.43     0.00     8766     0.00     0.00  std::_Sp_counted_ptr_inplace<geopop::Household, std::allocator<geopop::Household>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      3.43     0.00     8766     0.00     0.00  std::_Sp_counted_ptr_inplace<geopop::Household, std::allocator<geopop::Household>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      3.43     0.00     6311     0.00     0.00  __tcf_0
  0.00      3.43     0.00     5542     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
  0.00      3.43     0.00     4064     0.00     0.00  void fmt::BasicWriter<char>::write_int<int, fmt::FormatSpec>(int, fmt::FormatSpec)
  0.00      3.43     0.00     3143     0.00     0.00  std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const
  0.00      3.43     0.00     2515     0.00     0.00  geopop::geogrid_detail::KdTree2DPoint::KdTree2DPoint(std::shared_ptr<geopop::Location> const&)
  0.00      3.43     0.00     2188     0.00     0.00  geopop::GeoGrid::CheckFinalized(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      3.43     0.00     2188     0.00     0.00  geopop::GeoGrid::LocationsInRadius(std::shared_ptr<geopop::Location>, double) const
  0.00      3.43     0.00     2188     0.00     0.00  std::_Deque_base<geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>*, std::allocator<geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>*> >::_M_initialize_map(unsigned long)
  0.00      3.43     0.00     2188     0.00     0.00  std::_Function_base::_Base_manager<geopop::GeoAggregator<geopop::RadiusPolicy>::operator()<geopop::Collector<std::back_insert_iterator<std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location> > >(geopop::Collector<std::back_insert_iterator<std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location> >)::{lambda(geopop::geogrid_detail::KdTree2DPoint const&)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<geopop::GeoAggregator<geopop::RadiusPolicy>::operator()<geopop::Collector<std::back_insert_iterator<std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location> > >(geopop::Collector<std::back_insert_iterator<std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location> >)::{lambda(geopop::geogrid_detail::KdTree2DPoint const&)#1}> const&, std::_Manager_operation)
  0.00      3.43     0.00     2188     0.00     0.00  __tcf_0
  0.00      3.43     0.00     1961     0.00     0.00  std::_Hashtable<std::type_index, std::pair<std::type_index const, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > >, std::allocator<std::pair<std::type_index const, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > > >, std::__detail::_Select1st, std::equal_to<std::type_index>, std::hash<std::type_index>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::type_index const, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > >, false>*)
  0.00      3.43     0.00     1308     0.00     0.00  int stride::util::CSVRow::GetValue<int>(unsigned long) const
  0.00      3.43     0.00     1212     0.00     0.00  void std::deque<geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>*, std::allocator<geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>*> >::_M_push_back_aux<geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>* const&>(geopop::kd::BaseNode<geopop::geogrid_detail::KdTree2DPoint>* const&)
  0.00      3.43     0.00     1053     0.00     0.00  void std::vector<geopop::Location*, std::allocator<geopop::Location*> >::_M_realloc_insert<geopop::Location* const&>(__gnu_cxx::__normal_iterator<geopop::Location**, std::vector<geopop::Location*, std::allocator<geopop::Location*> > >, geopop::Location* const&)
  0.00      3.43     0.00     1032     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const
  0.00      3.43     0.00      855     0.00     0.00  fmt::BasicWriter<char>::operator<<(char)
  0.00      3.43     0.00      846     0.00     0.00  void std::vector<std::pair<double, unsigned long>, std::allocator<std::pair<double, unsigned long> > >::_M_realloc_insert<double, unsigned long&>(__gnu_cxx::__normal_iterator<std::pair<double, unsigned long>*, std::vector<std::pair<double, unsigned long>, std::allocator<std::pair<double, unsigned long> > > >, double&&, unsigned long&)
  0.00      3.43     0.00      836     0.00     0.00  void std::vector<geopop::geogrid_detail::KdTree2DPoint, std::allocator<geopop::geogrid_detail::KdTree2DPoint> >::_M_realloc_insert<geopop::geogrid_detail::KdTree2DPoint const&>(__gnu_cxx::__normal_iterator<geopop::geogrid_detail::KdTree2DPoint*, std::vector<geopop::geogrid_detail::KdTree2DPoint, std::allocator<geopop::geogrid_detail::KdTree2DPoint> > >, geopop::geogrid_detail::KdTree2DPoint const&)
  0.00      3.43     0.00      816     0.00     0.00  google::protobuf::internal::ArenaStringPtr::DestroyNoArena(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [clone .constprop.335]
  0.00      3.43     0.00      656     0.00     0.00  std::function<int ()>::operator=(std::function<int ()>&&)
  0.00      3.43     0.00      654     0.00     0.00  geopop::Location::GetRelativePopulationSize() const
  0.00      3.43     0.00      654     0.00     0.00  geopop::Location::GetOutgoingCommutingCities() const
  0.00      3.43     0.00      653     0.00     0.00  std::_Hashtable<std::type_index, std::pair<std::type_index const, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > >, std::allocator<std::pair<std::type_index const, std::vector<std::shared_ptr<geopop::ContactCenter>, std::allocator<std::shared_ptr<geopop::ContactCenter> > > > >, std::__detail::_Select1st, std::equal_to<std::type_index>, std::hash<std::type_index>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      3.43     0.00      570     0.00     0.00  void fmt::BasicWriter<char>::write_int<unsigned int, fmt::IntFormatSpec<unsigned int, fmt::AlignTypeSpec<(char)0>, char> >(unsigned int, fmt::IntFormatSpec<unsigned int, fmt::AlignTypeSpec<(char)0>, char>)
  0.00      3.43     0.00      504     0.00     0.00  google::protobuf::io::CodedInputStream::ReadVarint32(unsigned int*)
  0.00      3.43     0.00      451     0.00     0.00  boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::next()
  0.00      3.43     0.00      342     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char)
  0.00      3.43     0.00      339     0.00     0.00  std::unique_ptr<geopop::kd::Node<geopop::geogrid_detail::KdTree2DPoint, 0ul>, std::default_delete<geopop::kd::Node<geopop::geogrid_detail::KdTree2DPoint, 0ul> > > geopop::KdTree<geopop::geogrid_detail::KdTree2DPoint>::Construct<0ul>(std::vector<geopop::geogrid_detail::KdTree2DPoint, std::allocator<geopop::geogrid_detail::KdTree2DPoint> > const&)
  0.00      3.43     0.00      327     0.00     0.00  geopop::WorkplacePopulator::CalculateNearbyWorkspaces()
  0.00      3.43     0.00      327     0.00     0.00  geopop::GeoGrid::AddLocation(std::shared_ptr<geopop::Location>)
  0.00      3.43     0.00      327     0.00     0.00  geopop::GeoGrid::GeoGrid(stride::Population*)
  0.00      3.43     0.00      327     0.00     0.00  geopop::Location::SetPopCount(unsigned int)
  0.00      3.43     0.00      327     0.00     0.00  geopop::Location::SetRelativePopulation(double)
  0.00      3.43     0.00      327     0.00     0.00  geopop::Location::Location(unsigned int, unsigned int, boost::geometry::model::point<double, 2ul, boost::geometry::cs::geographic<boost::geometry::degree> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      3.43     0.00      327     0.00     0.00  geopop::Location::GetIncomingCommuterCount(double) const
  0.00      3.43     0.00      327     0.00     0.00  geopop::Location::GetOutgoingCommuterCount(double) const
  0.00      3.43     0.00      327     0.00     0.00  std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> > geopop::Populator::GetNearbyPools<geopop::PrimaryCommunity>(std::shared_ptr<geopop::GeoGrid> const&, std::shared_ptr<geopop::Location> const&, double) const
  0.00      3.43     0.00      327     0.00     0.00  std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> > geopop::Populator::GetNearbyPools<geopop::SecondaryCommunity>(std::shared_ptr<geopop::GeoGrid> const&, std::shared_ptr<geopop::Location> const&, double) const
  0.00      3.43     0.00      327     0.00     0.00  std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> > geopop::Populator::GetNearbyPools<geopop::College>(std::shared_ptr<geopop::GeoGrid> const&, std::shared_ptr<geopop::Location> const&, double) const
  0.00      3.43     0.00      327     0.00     0.00  std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> > geopop::Populator::GetNearbyPools<geopop::K12School>(std::shared_ptr<geopop::GeoGrid> const&, std::shared_ptr<geopop::Location> const&, double) const
  0.00      3.43     0.00      327     0.00     0.00  std::_Hashtable<geopop::Location*, std::pair<geopop::Location* const, std::pair<std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> >, std::function<int ()> > >, std::allocator<std::pair<geopop::Location* const, std::pair<std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> >, std::function<int ()> > > >, std::__detail::_Select1st, std::equal_to<geopop::Location*>, std::hash<geopop::Location*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<geopop::Location* const, std::pair<std::vector<stride::ContactPool*, std::allocator<stride::ContactPool*> >, std::function<int ()> > >, false>*)
  0.00      3.43     0.00      327     0.00     0.00  std::_Hashtable<unsigned int, std::pair<unsigned int const, std::shared_ptr<geopop::Location> >, std::allocator<std::pair<unsigned int const, std::shared_ptr<geopop::Location> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::shared_ptr<geopop::Location> >, false>*)
